1656028670.000000
4.000000
0.000000
0.827840
1.172826
1.503518
1.484395
1.476706
1.235787
1.044846
1.224254
1.207594
1.057661
0.814178
0.799983
0.893531
1.017835
0.735909
0.610323
1.084473
1.162643
1.145984
1.162643
1.094725
1.085754
0.952480
1.039621
1.348459
1.553496
1.697122
1.777855
1.745818
1.535655
1.597166
1.850900
1.675337
1.642018
1.161461
0.833401
0.564190
0.820487
1.134451
1.468918
1.416476
1.374187
1.370343
1.419039
1.452358
1.490803
1.521558
1.554877
1.617670
1.707374
1.670211
1.650988
1.647144
1.375469
1.060224
0.821867
0.420663
0.059215
0.000000
0.000000
0.000000
0.102519
0.025630
0.015378
0.017941
0.021785
0.021785
0.094830
0.024348
0.025630
0.025630
0.024348
0.026911
0.106363
0.272956
0.346001
0.148652
0.026911
0.026911
0.026911
0.030756
0.410075
0.567698
0.604861
0.642024
0.727884
0.847329
0.719180
0.617943
0.653824
0.629476
0.623069
0.635884
0.601284
0.596158
0.602565
0.634602
0.752499
0.808884
0.831951
0.860144
0.871677
0.867833
0.834514
0.839640
0.856299
0.866551
0.885773
0.889618
0.893462
0.893462
0.887055
0.878084
0.783255
0.769158
0.643573
0.616661
0.511580
0.592313
0.687143
0.701239
0.705084
0.707647
0.696113
0.696113
0.637165
0.529520
0.582061
0.620506
0.606409
0.670484
0.688425
0.702521
0.702521
0.698676
0.697395
0.683299
0.806321
0.875521
0.897307
0.843484
0.771721
0.612817
0.428283
0.460320
0.726869
0.812729
0.863988
0.848610
0.862707
0.764032
0.688425
0.649980
0.629476
0.644854
0.717899
0.694832
0.688425
0.708928
0.689706
0.735840
0.775566
0.798632
0.810166
0.848610
0.849892
0.833232
0.846047
0.855018
0.866551
0.857581
0.862707
0.857581
0.852455
0.860144
0.871677
0.879366
0.867833
0.888336
0.925499
0.928062
0.920373
0.598721
0.045119
0.000000
0.000000
0.005126
0.002563
0.011533
0.057667
0.358816
0.498498
0.574105
0.585639
0.579231
0.592046
0.572824
0.283208
0.023067
0.321653
0.428016
0.389572
0.540787
0.324216
0.024348
0.035882
0.360097
0.438268
0.456209
0.519002
0.613832
0.557446
0.615113
0.650995
0.606143
0.585639
0.631772
0.519002
0.442112
0.590765
