TTO,IBI,TIME
1811.3125,0.515625,
1811.828125,0.515625,
1812.328125,0.5,
1812.828125,0.5,
1825.671875,0.484375,
1826.15625,0.484375,
1826.640625,0.484375,
1827.125,0.484375,
1831.453125,0.5,
1831.90625,0.453125,
1837.25,0.453125,
1837.671875,0.421875,
1843.453125,0.453125,
1843.9375,0.484375,
1865,0.484375,
1898.828125,0.453125,
1915.65625,0.46875,
1916.046875,0.390625,
1916.59375,0.546875,
1917.03125,0.4375,
1917.53125,0.5,
1917.984375,0.453125,
1918.421875,0.4375,
1918.890625,0.46875,
1919.328125,0.4375,
1919.796875,0.46875,
1920.25,0.453125,
1920.6875,0.4375,
1921.171875,0.484375,
1921.59375,0.421875,
1922.109375,0.515625,
1947.65625,0.546875,
1948.25,0.59375,
1948.828125,0.578125,
1949.40625,0.578125,
1949.984375,0.578125,
1950.546875,0.5625,
1951.140625,0.59375,
1951.6875,0.546875,
1976.90625,0.984375,
1977.953125,1.046875,
1978.921875,0.96875,
1982.453125,0.5,
1982.9375,0.484375,
1991.828125,0.5,
1992.359375,0.53125,
1992.859375,0.5,
1999.40625,0.546875,
2041.84375,0.53125,
2042.390625,0.546875,
2042.9375,0.546875,
2043.5,0.5625,
2044.0625,0.5625,
2044.609375,0.546875,
2045.140625,0.53125,
2045.6875,0.546875,
2046.234375,0.546875,
2046.796875,0.5625,
2047.375,0.578125,
2047.96875,0.59375,
2048.453125,0.484375,
2048.984375,0.53125,
2049.578125,0.59375,
2062.484375,0.53125,
2063.03125,0.546875,
2063.578125,0.546875,
2070.890625,0.5625,
2071.421875,0.53125,
2072,0.578125,
2072.515625,0.515625,
2073.078125,0.5625,
2073.625,0.546875,
2074.1875,0.5625,
2076.984375,0.578125,
2077.546875,0.5625,
2078.140625,0.59375,
2078.703125,0.5625,
2079.25,0.546875,
2079.796875,0.546875,
2080.375,0.578125,
2080.953125,0.578125,
2081.484375,0.53125,
2082.078125,0.59375,
2082.625,0.546875,
2083.1875,0.5625,
2083.75,0.5625,
2084.28125,0.53125,
2084.828125,0.546875,
2085.375,0.546875,
2085.90625,0.53125,
2168.1875,0.5,
2168.703125,0.515625,
2169.234375,0.53125,
2169.734375,0.5,
2170.25,0.515625,
2170.734375,0.484375,
2171.25,0.515625,
2171.765625,0.515625,
2172.265625,0.5,
2172.78125,0.515625,
2173.28125,0.5,
2173.78125,0.5,
2174.28125,0.5,
2174.78125,0.5,
2175.28125,0.5,
2175.765625,0.484375,
2176.265625,0.5,
2176.75,0.484375,
2177.25,0.5,
2177.765625,0.515625,
2232.671875,0.484375,
2249.640625,0.421875,
2267.515625,0.5,
2268.03125,0.515625,
2268.546875,0.515625,
2269.078125,0.53125,
2269.59375,0.515625,
2270.109375,0.515625,
2270.609375,0.5,
2285.171875,0.515625,
2285.671875,0.5,
2286.125,0.453125,
2286.59375,0.46875,
2290.75,0.546875,
2291.296875,0.546875,
2291.859375,0.5625,
2292.4375,0.578125,
2293,0.5625,
2293.59375,0.59375,
2294.171875,0.578125,
2294.734375,0.5625,
2295.296875,0.5625,
2295.890625,0.59375,
2296.484375,0.59375,
2297.015625,0.53125,
2297.640625,0.625,
2334.6875,0.515625,
2335.203125,0.515625,
2335.734375,0.53125,
2336.25,0.515625,
2336.78125,0.53125,
2337.296875,0.515625,
2432.390625,0.546875,
2531.515625,0.546875,
2532.046875,0.53125,
2532.578125,0.53125,
2533.09375,0.515625,
2533.625,0.53125,
2534.15625,0.53125,
2534.6875,0.53125,
2609.6875,0.640625,
2610.28125,0.59375,
2610.921875,0.640625,
2611.53125,0.609375,
2612.15625,0.625,
2612.765625,0.609375,
2738.171875,1.09375,
2764.71875,0.546875,
2807.578125,0.5,
2826.953125,0.5,
2827.5,0.546875,
3151.78125,0.546875,
3204.421875,0.46875,
3204.875,0.453125,
3205.34375,0.46875,
3205.8125,0.46875,
3206.296875,0.484375,
3206.78125,0.484375,
3207.25,0.46875,
3207.734375,0.484375,
3208.21875,0.484375,
3208.6875,0.46875,
3209.140625,0.453125,
3443.40625,0.625,
3443.9375,0.53125,
3444.6875,0.75,
3466.796875,0.625,
3467.421875,0.625,
3468.046875,0.625,
3468.65625,0.609375,
3469.4375,0.78125,
3470.046875,0.609375,
3470.71875,0.671875,
3471.34375,0.625,
3471.96875,0.625,
3472.5625,0.59375,
3473.1875,0.625,
3473.84375,0.65625,
3474.46875,0.625,
3475.109375,0.640625,
3482.484375,0.609375,
3486.03125,0.5625,
3486.640625,0.609375,
3487.234375,0.59375,
3487.859375,0.625,
3492.375,0.6875,
3493.015625,0.640625,
3493.65625,0.640625,
3494.296875,0.640625,
3497.515625,0.640625,
3498.15625,0.640625,
3498.765625,0.609375,
3499.375,0.609375,
3500.015625,0.640625,
3500.65625,0.640625,
3501.265625,0.609375,
3501.890625,0.625,
3502.53125,0.640625,
3503.1875,0.65625,
3503.796875,0.609375,
3504.421875,0.625,
3505.046875,0.625,
3505.671875,0.625,
3506.296875,0.625,
3506.921875,0.625,
3507.5625,0.640625,
3508.203125,0.640625,
3508.8125,0.609375,
3509.421875,0.609375,
3510.078125,0.65625,
3510.71875,0.640625,
3511.34375,0.625,
3512.03125,0.6875,
3516.234375,0.59375,
3516.875,0.640625,
3522.84375,0.609375,
3523.4375,0.59375,
3524.03125,0.59375,
3524.6875,0.65625,
3525.296875,0.609375,
3525.890625,0.59375,
3526.453125,0.5625,
3527.078125,0.625,
3527.671875,0.59375,
3528.28125,0.609375,
3528.828125,0.546875,
3529.40625,0.578125,
3777.828125,0.578125,
3778.421875,0.59375,
3779,0.578125,
3791.578125,0.484375,
3792.109375,0.53125,
3847.921875,0.546875,
3848.5,0.578125,
3876.078125,0.5625,
3876.640625,0.5625,
3880.640625,0.578125,
3881.21875,0.578125,
3881.8125,0.59375,
3882.421875,0.609375,
3883.046875,0.625,
3883.625,0.578125,
3884.234375,0.609375,
3884.890625,0.65625,
3885.5625,0.671875,
3886.234375,0.671875,
3886.859375,0.625,
3887.484375,0.625,
3888.125,0.640625,
3888.765625,0.640625,
3889.375,0.609375,
3889.984375,0.609375,
3890.59375,0.609375,
3891.1875,0.59375,
3891.796875,0.609375,
3892.390625,0.59375,
3892.984375,0.59375,
3893.5625,0.578125,
3894.15625,0.59375,
3909.265625,0.5625,
3909.84375,0.578125,
3910.4375,0.59375,
3911.015625,0.578125,
3911.578125,0.5625,
3912.140625,0.5625,
3912.734375,0.59375,
3913.34375,0.609375,
3913.9375,0.59375,
3914.546875,0.609375,
3915.125,0.578125,
3915.734375,0.609375,
3916.328125,0.59375,
3916.9375,0.609375,
3928.09375,0.546875,
3928.65625,0.5625,
3929.203125,0.546875,
3929.78125,0.578125,
3930.328125,0.546875,
3930.890625,0.5625,
3950.96875,0.546875,
