,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-08-30 04:06:31.750,2.689824,1.875,0.5278008581562368,0.2415455000000004,,,1661832393.0,
2022-08-30 04:06:38.250,3.123368,1.375,0.6166914960462648,0.2575630000000002,0.5,1.75,1661832398.75,0.45073525000000036
2022-08-30 04:06:47.375,3.1208055000000003,1.875,0.8135345670519527,0.5757805000000005,0.875,2.5,1661832408.25,1.4394512500000012
2022-08-30 04:06:51.500,3.581838,1.625,1.2414058570441036,0.8512214999999999,0.75,2.0,1661832412.25,1.7024429999999997
2022-08-30 04:07:05.250,2.929875,1.75,0.6129115862503376,0.41688499999999973,0.75,2.25,1661832426.0,0.9379912499999994
2022-08-30 04:07:11.250,2.801307,1.5,0.47644170771546257,0.30113100000000026,1.125,2.375,1661832432.375,0.7151861250000007
2022-08-30 04:07:30.625,3.0580160000000003,1.625,0.7145418812438429,0.5091470000000005,1.0,2.25,1661832451.625,1.145580750000001
2022-08-30 04:07:52.750,2.748769,1.625,0.6683699372191256,0.4529779999999999,1.125,2.5,1661832473.875,1.1324449999999997
2022-08-30 04:08:02.500,2.7641459999999998,3.125,0.5707803018821203,0.6195609999999996,1.625,3.25,1661832484.125,2.0135732499999985
2022-08-30 04:08:06.000,2.766709,1.25,0.44804577127151646,0.21527699999999994,0.625,1.75,1661832486.625,0.3767347499999999
2022-08-30 04:08:08.625,2.7942590000000003,1.125,0.3496112086442231,0.10315300000000027,0.375,1.375,1661832489.0,0.14183537500000037
2022-08-30 04:08:16.250,2.529648,1.5,0.33878980384013957,0.1806779999999999,0.25,1.5,1661832496.5,0.27101699999999984
2022-08-30 04:08:20.000,3.3501769999999995,1.625,1.1390217326296543,0.8230914999999994,1.125,2.375,1661832501.125,1.9548423124999985
2022-08-30 04:08:29.875,3.552366,1.875,1.3345530587794663,1.0701300000000002,1.125,2.625,1661832511.0,2.8090912500000007
2022-08-30 04:08:33.250,4.078155000000001,1.5,1.282132479768677,0.7331030000000012,1.25,2.5,1661832514.5,1.832757500000003
2022-08-30 04:08:47.750,3.3194230000000005,1.875,0.8381894695134839,0.6477510000000004,3.125,4.5,1661832530.875,2.914879500000002
2022-08-30 04:08:54.375,3.8295614999999996,1.875,1.1065550854050805,0.9317214999999996,1.0,2.5,1661832535.375,2.3293037499999993
2022-08-30 04:08:59.000,3.8432459999999997,1.0,0.737671561171819,0.1704279999999998,0.25,1.125,1661832539.25,0.19173149999999978
2022-08-30 04:09:02.625,4.0582925,1.375,1.221091769503353,0.6443185000000007,1.375,2.5,1661832544.0,1.6107962500000017
2022-08-30 04:09:08.750,3.5395519999999996,1.0,0.3363892707729903,0.06150799999999945,0.125,1.125,1661832548.875,0.06919649999999938
2022-08-30 04:09:14.000,3.979486,1.75,1.2184296599904094,0.9688819999999998,0.875,2.25,1661832554.875,2.1799844999999998
2022-08-30 04:09:19.250,3.884662,1.5,1.1104982508913182,0.729533,0.75,2.0,1661832560.0,1.459066
2022-08-30 04:09:23.250,3.243546,1.25,0.8579505969891876,0.036885999999999974,0.125,1.375,1661832563.375,0.050718249999999965
2022-08-30 04:09:27.375,3.2598380000000002,1.0,0.5005302420098907,0.11853050000000032,0.5,1.5,1661832567.875,0.17779575000000047
2022-08-30 04:09:37.750,3.526738,1.625,1.1517636638827646,0.662855,0.875,2.25,1661832578.625,1.49142375
2022-08-30 04:09:41.625,3.5882455,1.375,1.1547595635179704,0.4136215000000001,0.625,1.875,1661832582.25,0.7755403125000002
2022-08-30 04:09:51.625,3.292881,1.625,0.8926949221340728,0.5449649999999999,0.25,1.625,1661832591.875,0.8855681249999998
2022-08-30 04:09:57.250,3.571587,1.5,0.983028058306207,0.712189,1.25,2.5,1661832598.5,1.7804725
2022-08-30 04:10:02.750,3.467793,1.75,0.8187035603188662,0.6045510000000003,1.0,2.375,1661832603.75,1.4358086250000006
2022-08-30 04:10:09.750,3.57415,1.25,0.4705351859580844,0.03972399999999965,0.375,1.625,1661832610.125,0.06455149999999943
2022-08-30 04:10:27.625,3.1349005,1.5,0.4822728720830547,0.2729395000000001,0.75,2.0,1661832628.375,0.5458790000000002
2022-08-30 04:10:35.125,3.591449,3.25,1.0038575693587113,0.8627549999999999,1.125,2.5,1661832636.25,2.1568875
2022-08-30 04:10:40.750,3.627969,1.5,0.823058998608051,0.5048750000000002,0.75,2.0,1661832641.5,1.0097500000000004
2022-08-30 04:10:44.750,3.371687,1.375,0.5528824032578648,0.27806500000000023,0.75,1.875,1661832645.5,0.5213718750000005
2022-08-30 04:10:50.125,3.5376295000000004,1.5,0.8043125736270085,0.5071640000000004,0.875,2.125,1661832651.0,1.0777235000000007
2022-08-30 04:11:07.750,3.3194230000000005,2.5,0.43091925486271876,0.6509550000000006,,,1661832669.0,
2022-08-30 04:11:17.750,3.6510339999999997,1.75,0.9845345177566536,0.7941989999999999,1.0,2.375,1661832678.75,1.8862226249999998
2022-08-30 04:11:21.750,3.091059,1.0,0.2001523446881599,0.028191000000000077,0.125,1.125,1661832681.875,0.03171487500000009
2022-08-30 04:11:24.000,3.206386,1.25,0.32362775320560644,0.12301600000000024,0.375,1.5,1661832684.375,0.18452400000000035
2022-08-30 04:11:37.875,2.9343605,1.75,0.23851515456499328,0.1550505000000002,0.5,2.0,1661832698.375,0.3101010000000004
2022-08-30 04:11:41.500,3.37965,1.625,0.7797708129884064,0.5535684999999999,1.25,2.375,1661832702.75,1.3147251874999997
2022-08-30 04:11:49.750,3.042639,1.375,0.7076081351494885,0.3068970000000002,1.375,2.625,1661832711.125,0.8056046250000005
2022-08-30 04:11:54.875,2.728694,1.25,0.17434852927643618,0.06278900000000043,0.375,1.5,1661832715.25,0.09418350000000064
2022-08-30 04:11:57.250,3.205378,1.375,0.7163077599137431,0.35943499999999995,0.875,2.0,1661832718.125,0.7188699999999999
2022-08-30 04:12:14.875,2.853632,1.75,0.35803019552166404,0.23577950000000047,0.75,2.25,1661832735.625,0.5305038750000011
2022-08-30 04:12:18.000,3.187438,1.625,0.7156854017338787,0.35238700000000023,0.625,2.125,1661832738.625,0.7488223750000005
2022-08-30 04:12:23.500,2.937564,1.375,0.37815374737625973,0.2191209999999999,0.75,1.875,1661832744.25,0.4108518749999998
2022-08-30 04:12:29.500,3.081082,1.125,0.4173436962759993,0.12365649999999961,0.375,1.375,1661832749.875,0.17002768749999947
2022-08-30 04:12:40.750,3.291233,1.75,0.8568260461658745,0.6740210000000002,1.0,2.375,1661832761.75,1.6007998750000005
2022-08-30 04:12:45.125,2.8536315,1.125,0.25799100798962726,0.09033950000000024,0.375,1.375,1661832765.5,0.12421681250000033
2022-08-30 04:12:54.000,3.5011099999999997,2.5,1.019474231494904,0.9573659999999999,2.625,4.25,1661832776.625,4.0688055
2022-08-30 04:13:06.125,3.3085315,1.5,0.5048564622599407,0.29920899999999984,0.875,2.125,1661832787.0,0.6358191249999996
2022-08-30 04:13:16.875,3.0029155000000003,1.125,0.2504317430867893,0.06278850000000036,,,1661832797.75,
2022-08-30 04:13:19.000,3.2540720000000003,1.25,0.4124352601490706,0.19093000000000027,0.5,1.625,1661832799.5,0.31026125000000043
2022-08-30 04:13:32.000,2.8888700000000003,1.5,0.33994771143797564,0.20886900000000042,0.875,2.125,1661832812.875,0.4438466250000009
2022-08-30 04:13:34.500,2.878619,1.0,0.1928774436397731,0.04741200000000001,0.25,1.25,1661832814.75,0.05926500000000001
2022-08-30 04:13:37.750,2.795327,1.25,0.19464487314496282,0.06278899999999998,0.5,1.625,1661832818.25,0.10203212499999997
2022-08-30 04:13:42.875,3.3488960000000003,2.375,0.8274837052059816,0.7175890000000003,,,1661832824.5,
2022-08-30 04:13:45.875,3.7958334999999996,1.375,0.9880193118294756,0.49691249999999965,0.5,1.625,1661832826.375,0.8074828124999994
2022-08-30 04:13:50.125,3.192931,1.25,0.38333021008609336,0.13070350000000008,0.375,1.5,1661832830.5,0.19605525000000013
2022-08-30 04:13:56.500,2.790202,1.875,0.13605544393693236,0.09546499999999991,0.75,2.375,1661832837.25,0.2267293749999998
2022-08-30 04:14:05.625,3.3207050000000002,1.75,0.8857887244389602,0.619561,0.875,2.25,1661832846.5,1.39401225
2022-08-30 04:14:10.750,3.014448,1.0,0.5694952980118444,0.035878999999999994,0.25,1.25,1661832851.0,0.04484874999999999
2022-08-30 04:14:19.375,2.9016845,2.875,0.09475264613529788,0.12088049999999972,0.5,2.625,1661832859.875,0.3173113124999993
2022-08-30 04:14:28.125,3.1381045,2.25,0.3613921595599905,0.47412100000000024,0.75,2.75,1661832868.875,1.3038327500000007
2022-08-30 04:14:35.375,3.472919,1.75,0.9781032703915926,0.7442250000000001,1.125,2.5,1661832876.5,1.8605625000000003
2022-08-30 04:14:40.375,3.3002025,1.5,0.6290447742932272,0.39339250000000003,0.875,2.125,1661832881.25,0.8359590625000001
2022-08-30 04:14:44.000,3.220755,1.25,0.4582046221197018,0.157613,0.5,1.625,1661832884.5,0.256121125
2022-08-30 04:14:52.750,3.3553029999999997,1.25,0.5795292898451443,0.2562819999999997,0.5,1.625,1661832893.25,0.4164582499999995
2022-08-30 04:15:04.875,2.9811315,1.625,0.4178943695657047,0.3024125,,,1661832905.75,
2022-08-30 04:15:12.625,3.396675,1.625,0.8134323451598213,0.5975030000000001,0.75,2.0,1661832913.375,1.1950060000000002
2022-08-30 04:15:19.750,2.9324380000000003,1.0,0.890113098453643,0.11703600000000014,0.25,1.25,1661832920.0,0.14629500000000017
2022-08-30 04:15:32.250,3.8462199999999998,3.0,0.8572543351203592,0.8202389999999995,0.625,2.125,1661832932.875,1.7430078749999989
2022-08-30 04:15:43.375,3.3066095,1.75,0.6467208024645394,0.47219900000000026,,,1661832944.875,
2022-08-30 04:15:46.375,3.3409335000000002,1.5,0.4234672313874803,0.09326850000000064,0.25,1.625,1661832946.625,0.15156131250000104
2022-08-30 04:15:53.375,3.1393855000000004,2.125,0.25058899188520556,0.3145855000000002,0.75,2.375,1661832954.125,0.7471405625000005
2022-08-30 04:16:01.500,3.584401,1.75,1.025335338453747,0.5930179999999998,0.625,2.125,1661832962.125,1.2601632499999997
2022-08-30 04:16:26.625,2.9074505000000004,2.0,0.3384715104330098,0.2197610000000001,0.875,2.125,1661832987.5,0.4669921250000002
2022-08-30 04:16:44.750,2.7372360000000002,1.875,0.2894342644998318,0.2774245000000004,2.625,4.0,1661833007.375,1.1096980000000016
2022-08-30 04:17:00.500,2.296432,1.25,0.10692744377024255,0.029472000000000165,0.125,1.25,1661833020.625,0.036840000000000206
2022-08-30 04:17:11.375,2.3957414999999997,1.875,0.31906040916403455,0.19797749999999992,1.375,3.125,1661833032.75,0.6186796874999998
2022-08-30 04:17:21.000,2.819674,2.375,0.752763484783646,0.5892344999999999,0.875,2.375,1661833041.875,1.3994319374999997
2022-08-30 04:17:40.625,2.5072235000000003,2.75,0.26928237891253204,0.40123500000000023,1.625,3.125,1661833062.25,1.2538593750000007
2022-08-30 04:17:46.125,2.1554770000000003,1.625,0.05167176403802998,0.03331700000000026,0.5,2.0,1661833066.625,0.06663400000000053
2022-08-30 04:17:50.375,2.4079145,2.0,0.28450391300549427,0.26204800000000006,,,1661833071.875,
2022-08-30 04:17:53.750,2.684699,1.875,0.3346879350867944,0.31778949999999995,1.0,2.25,1661833074.75,0.7150263749999999
2022-08-30 04:17:57.625,2.9023250000000003,1.5,0.59206126442281,0.3316720000000002,0.625,1.875,1661833078.25,0.6218850000000004
2022-08-30 04:18:01.375,2.5399000000000003,1.0,0.18973760425859254,0.028191500000000147,0.375,1.375,1661833081.75,0.0387633125000002
2022-08-30 04:18:04.000,2.7961810000000002,1.5,0.37750573868473225,0.2242460000000004,2.25,3.5,1661833086.25,0.7848610000000014
2022-08-30 04:18:14.375,3.1605290000000004,1.625,0.5872639332203065,0.22552800000000062,0.5,1.625,1661833094.875,0.366483000000001
2022-08-30 04:18:27.375,3.2245995,1.0,0.6633904588923656,0.1069975000000003,0.375,1.375,1661833107.75,0.1471215625000004
2022-08-30 04:18:33.250,3.165654,1.75,0.5516569049059221,0.27037699999999987,0.5,2.125,1661833113.75,0.5745511249999997
2022-08-30 04:18:38.125,3.315579,2.125,0.9607424339676314,0.6676130000000002,1.0,2.25,1661833119.125,1.5021292500000005
2022-08-30 04:18:42.125,3.5779940000000003,1.5,1.0472799240238686,0.6263350000000001,0.75,2.0,1661833122.875,1.2526700000000002
2022-08-30 04:18:47.625,2.7498375,1.0,0.2922601547086181,0.051897000000000304,0.5,1.375,1661833128.125,0.07135837500000042
2022-08-30 04:19:02.250,2.9901020000000003,3.125,0.6095608706450939,0.5322130000000005,1.75,3.0,1661833144.0,1.5966390000000015
2022-08-30 04:19:12.125,3.1381040000000002,1.75,0.7242895627300214,0.5542090000000002,1.125,2.5,1661833153.25,1.3855225000000004
2022-08-30 04:19:22.875,2.5847490000000004,1.875,0.20011073119743727,0.10763800000000057,0.375,2.125,1661833163.25,0.2287307500000012
2022-08-30 04:19:49.500,2.6975130000000003,2.125,0.5345200184050576,0.4414450000000003,1.5,2.875,1661833191.0,1.269154375000001
2022-08-30 04:20:33.375,2.290666,2.0,0.25822275412276596,0.23129449999999974,,,1661833235.25,
2022-08-30 04:20:37.000,2.5988439999999997,1.75,0.4556431802283356,0.32035199999999975,1.0,2.5,1661833238.0,0.8008799999999994
2022-08-30 04:20:43.750,2.4220099999999998,1.0,0.10711723924544714,0.04613099999999948,0.5,1.5,1661833244.25,0.06919649999999922
2022-08-30 04:20:49.875,2.7180155,2.375,0.40906930078362436,0.3844224999999999,,,1661833251.875,
2022-08-30 04:20:53.000,2.744925,1.125,0.267376202810059,0.06407050000000014,0.25,1.25,1661833253.25,0.08008812500000018
2022-08-30 04:21:06.375,2.9606295,1.375,0.3538626163411216,0.2165585000000001,0.75,1.875,1661833267.125,0.4060471875000002
2022-08-30 04:21:11.250,3.3460589999999995,1.75,0.7967350059683724,0.6045509999999994,1.25,2.625,1661833272.5,1.5869463749999984
2022-08-30 04:21:18.125,2.992664,2.25,0.37117142507619505,0.25564050000000016,0.75,2.125,1661833278.875,0.5432360625000003
2022-08-30 04:21:22.750,3.114398,1.375,0.5915209993182913,0.2569219999999999,0.875,2.125,1661833283.625,0.5459592499999997
2022-08-30 04:21:36.125,2.6761565,1.375,0.06016295178604736,0.032035500000000106,0.625,1.875,1661833296.75,0.0600665625000002
2022-08-30 04:21:46.125,2.6998625,1.5,0.1820712286452384,0.12365549999999992,1.125,2.25,1661833307.25,0.2782248749999998
2022-08-30 04:21:57.375,2.615503,3.125,0.16507281129677764,0.1704279999999998,,,1661833320.0,
2022-08-30 04:22:01.375,2.60397,1.375,0.08853297592609621,0.047411999999999566,0.75,1.875,1661833322.125,0.08889749999999919
2022-08-30 04:23:13.875,1.5387659999999999,1.75,0.17615482184332798,0.12878199999999973,2.375,3.625,1661833396.25,0.466834749999999
2022-08-30 04:23:33.625,1.9001230000000002,3.0,0.37415638303644094,0.4106915000000002,3.125,4.75,1661833416.75,1.950784625000001
2022-08-30 04:23:42.750,1.848226,1.75,0.2365650606601939,0.16530199999999984,1.5,3.0,1661833424.25,0.4959059999999995
