,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-08-27 01:01:19.625,1.9581035,2.0,0.08664503419386094,0.0892624999999998,1.5,3.0,1661562081.125,0.2677874999999994
2022-08-27 01:01:24.500,2.0587,2.125,0.12249290560568227,0.149934,1.375,2.875,1661562085.875,0.43106025000000003
2022-08-27 01:02:00.375,1.867759,2.5,0.04746048520617663,0.04677449999999994,,,1661562124.0,
2022-08-27 01:02:18.000,2.080485,2.375,0.22148995990273512,0.28192649999999975,,,1661562141.875,
2022-08-27 01:02:32.125,2.1983815,2.25,0.2173621885011201,0.24091899999999988,,,1661562153.875,
2022-08-27 01:02:36.250,3.122275,2.375,0.8490128974322104,0.9149225000000003,3.875,5.625,1661562160.125,5.146439062500002
2022-08-27 01:03:18.625,3.0582005,2.5,0.6370857332581856,0.7513785,3.5,5.25,1661562202.125,3.9447371249999996
2022-08-27 01:03:30.250,2.909548,2.25,0.3342474770892707,0.33959399999999995,1.875,3.625,1661562212.125,1.2310282499999998
2022-08-27 01:03:45.000,2.593021,1.75,0.08337109063280224,0.06791899999999984,2.125,3.5,1661562227.125,0.23771649999999944
2022-08-27 01:03:49.500,2.722451,1.875,0.18519310380294485,0.13647849999999995,1.25,2.75,1661562230.75,0.37531587499999985
2022-08-27 01:04:12.375,3.2433750000000003,2.75,0.6922246133859389,0.8103265000000004,,,1661562255.0,
2022-08-27 01:04:17.000,4.030985,2.0,1.0150632866923175,0.9509990000000004,,,1661562258.0,
2022-08-27 01:04:39.625,3.8723105,2.0,0.49702934776362184,0.45428650000000026,,,1661562280.5,
2022-08-27 01:04:44.000,5.762846,3.5,1.6999972703869162,1.8219759999999998,2.125,3.75,1661562286.125,6.832409999999999
2022-08-27 01:04:53.750,5.860589,2.0,1.640552012534883,1.4895370000000003,1.5,3.0,1661562295.25,4.468611000000001
2022-08-27 01:05:01.750,5.601379,1.75,0.9431317638189967,0.6377319999999997,0.75,2.25,1661562302.5,1.4348969999999994
2022-08-27 01:05:12.375,5.4450375,2.0,0.9455739459449362,0.7902284999999996,1.375,2.875,1661562313.75,2.271906937499999
2022-08-27 01:05:20.375,6.776536,1.875,1.8720834127171315,1.9538520000000004,1.5,2.875,1661562321.875,5.617324500000001
2022-08-27 01:05:34.500,4.830373000000001,1.75,0.29531603739281564,0.22938600000000076,1.0,2.375,1661562335.5,0.5447917500000018
2022-08-27 01:05:37.625,6.627782,1.75,2.070546794320272,1.7230834999999995,1.375,2.625,1661562339.0,4.523094187499999
2022-08-27 01:05:51.500,4.673482,2.0,0.35558378613678343,0.3024300000000002,0.75,2.375,1661562352.25,0.7182712500000005
2022-08-27 01:05:57.500,5.655201,1.75,1.28247063775094,0.9714670000000005,1.125,2.5,1661562358.625,2.4286675000000013
2022-08-27 01:06:20.125,3.98981,1.25,0.0698785926069263,0.023707499999999992,0.375,1.5,1661562380.5,0.03556124999999999
2022-08-27 01:06:26.000,4.186045,2.625,0.21848897080901253,0.30050849999999985,1.5,3.375,1661562387.5,1.0142161874999995
2022-08-27 01:06:56.625,4.1424745,2.75,0.28107833058184184,0.5450424999999997,,,1661562418.25,
2022-08-27 01:07:00.250,4.578652,2.0,0.5402442030555719,0.43233299999999986,0.75,2.5,1661562421.0,1.0808324999999996
2022-08-27 01:07:06.250,5.240448000000001,2.625,1.2299961287269312,1.2921190000000005,,,1661562427.5,
2022-08-27 01:07:08.500,5.31093,1.0,0.6327215130348307,0.07304500000000047,0.25,1.25,1661562428.75,0.09130625000000059
2022-08-27 01:07:12.875,5.770535000000001,2.0,1.031500971139998,0.7863845000000005,0.375,2.125,1661562433.25,1.671067062500001
2022-08-27 01:07:26.875,4.36913,1.375,1.0547721106187566,0.6021310000000004,1.375,2.5,1661562448.25,1.505327500000001
2022-08-27 01:07:49.250,4.889321,1.625,1.6134506715999066,1.0191619999999997,0.875,2.0,1661562470.125,2.0383239999999994
2022-08-27 01:07:58.375,4.200782,1.5,1.0899790499785027,0.49442350000000035,0.25,1.5,1661562478.625,0.7416352500000005
2022-08-27 01:08:02.125,3.614732,1.0,0.23306358290688323,0.03139700000000012,0.375,1.375,1661562482.5,0.043170875000000164
2022-08-27 01:08:09.375,4.1495225,1.875,0.8193072178165508,0.6917724999999999,1.375,2.875,1661562490.75,1.9888459374999998
2022-08-27 01:08:13.875,3.7580289999999996,1.25,0.30312073056512645,0.11020800000000008,0.5,1.375,1661562494.375,0.15153600000000012
