TTO,IBI,TIME
70.828125,0.453125,1661907661
71.296875,0.46875,
71.765625,0.46875,
72.234375,0.46875,
72.6875,0.453125,
73.125,0.4375,
73.609375,0.484375,
100.796875,0.5,
101.296875,0.5,
111.203125,0.515625,
111.6875,0.484375,
112.203125,0.515625,
124.203125,0.46875,
124.65625,0.453125,
311.734375,0.484375,
312.234375,0.5,
312.78125,0.546875,
313.203125,0.421875,
313.796875,0.59375,
314.28125,0.484375,
314.796875,0.515625,
318.390625,0.578125,
495.796875,0.453125,
549.578125,0.859375,
577.046875,0.390625,
577.4375,0.390625,
604.703125,0.53125,
703.015625,0.828125,
703.734375,0.71875,
771.796875,0.4375,
908.015625,0.625,
908.578125,0.5625,
909.15625,0.578125,
909.625,0.46875,
932.828125,0.5,
1404.734375,0.484375,
1405.21875,0.484375,
1405.703125,0.484375,
1421.59375,0.46875,
1422.078125,0.484375,
1425.421875,0.5,
1425.90625,0.484375,
1426.390625,0.484375,
1426.875,0.484375,
1427.328125,0.453125,
1427.8125,0.484375,
1428.28125,0.46875,
1428.765625,0.484375,
1469.734375,0.484375,
1470.203125,0.46875,
1470.6875,0.484375,
1480.46875,0.515625,
1481,0.53125,
1509.96875,0.515625,
1510.46875,0.5,
1510.984375,0.515625,
1511.5,0.515625,
1512.03125,0.53125,
1512.5625,0.53125,
1513.09375,0.53125,
1513.609375,0.515625,
1514.125,0.515625,
1514.65625,0.53125,
1515.1875,0.53125,
1515.71875,0.53125,
1516.25,0.53125,
1516.765625,0.515625,
1517.28125,0.515625,
1517.78125,0.5,
1518.296875,0.515625,
1518.8125,0.515625,
1519.328125,0.515625,
1519.84375,0.515625,
1520.34375,0.5,
1520.84375,0.5,
1521.359375,0.515625,
1521.875,0.515625,
1522.390625,0.515625,
1522.890625,0.5,
1523.40625,0.515625,
1523.90625,0.5,
1524.4375,0.53125,
1524.953125,0.515625,
1525.484375,0.53125,
1526,0.515625,
1526.515625,0.515625,
1527.015625,0.5,
1527.546875,0.53125,
1528.078125,0.53125,
1528.59375,0.515625,
1529.09375,0.5,
1529.59375,0.5,
1530.109375,0.515625,
1530.625,0.515625,
1531.140625,0.515625,
1531.671875,0.53125,
1532.203125,0.53125,
1532.703125,0.5,
1533.21875,0.515625,
1533.75,0.53125,
1534.265625,0.515625,
1534.796875,0.53125,
1535.328125,0.53125,
1535.859375,0.53125,
1536.375,0.515625,
1540.546875,0.515625,
1541.078125,0.53125,
1541.59375,0.515625,
1542.125,0.53125,
1542.625,0.5,
1543.140625,0.515625,
1543.65625,0.515625,
1544.171875,0.515625,
1544.6875,0.515625,
1551.953125,0.515625,
1552.484375,0.53125,
1553.015625,0.53125,
1553.53125,0.515625,
1554.0625,0.53125,
1554.5625,0.5,
1555.078125,0.515625,
1555.59375,0.515625,
1556.125,0.53125,
1556.640625,0.515625,
1557.140625,0.5,
1557.65625,0.515625,
1558.15625,0.5,
1558.671875,0.515625,
1559.1875,0.515625,
1559.71875,0.53125,
1560.234375,0.515625,
1560.75,0.515625,
1572.5625,0.515625,
1573.078125,0.515625,
1573.578125,0.5,
1574.109375,0.53125,
1574.640625,0.53125,
1575.171875,0.53125,
1575.734375,0.5625,
1576.28125,0.546875,
1576.8125,0.53125,
1577.34375,0.53125,
1582.609375,0.515625,
1583.109375,0.5,
1583.609375,0.5,
1584.109375,0.5,
1584.625,0.515625,
1604.828125,0.515625,
1605.359375,0.53125,
1605.90625,0.546875,
1606.453125,0.546875,
1607,0.546875,
1607.515625,0.515625,
1613.890625,0.515625,
1614.390625,0.5,
1619.4375,0.515625,
1619.96875,0.53125,
1620.515625,0.546875,
1621.046875,0.53125,
1621.59375,0.546875,
1622.125,0.53125,
1622.671875,0.546875,
1627.0625,0.546875,
1627.578125,0.515625,
1638.890625,0.53125,
1639.40625,0.515625,
1639.9375,0.53125,
1640.484375,0.546875,
1641.03125,0.546875,
1641.59375,0.5625,
1642.109375,0.515625,
1642.640625,0.53125,
1643.1875,0.546875,
1643.71875,0.53125,
1644.265625,0.546875,
1644.796875,0.53125,
1645.328125,0.53125,
1645.84375,0.515625,
1646.375,0.53125,
1669.140625,0.515625,
1669.671875,0.53125,
1670.234375,0.5625,
1670.734375,0.5,
1671.28125,0.546875,
1674.921875,0.53125,
1675.4375,0.515625,
1693.578125,0.515625,
1694.09375,0.515625,
1694.609375,0.515625,
1695.140625,0.53125,
1695.65625,0.515625,
1699.34375,0.515625,
1699.859375,0.515625,
1700.390625,0.53125,
1700.921875,0.53125,
1701.453125,0.53125,
1701.96875,0.515625,
1702.484375,0.515625,
1703.015625,0.53125,
1703.546875,0.53125,
1704.09375,0.546875,
1704.640625,0.546875,
1705.171875,0.53125,
1710.578125,0.5625,
1711.109375,0.53125,
1711.625,0.515625,
1734.59375,0.546875,
1735.125,0.53125,
1735.65625,0.53125,
1736.1875,0.53125,
1736.734375,0.546875,
1737.28125,0.546875,
1737.828125,0.546875,
1738.359375,0.53125,
1738.890625,0.53125,
1749.1875,0.53125,
1749.71875,0.53125,
1750.265625,0.546875,
1750.78125,0.515625,
1751.3125,0.53125,
1751.859375,0.546875,
1752.40625,0.546875,
1752.953125,0.546875,
1753.515625,0.5625,
1754.046875,0.53125,
1754.578125,0.53125,
1755.125,0.546875,
1755.671875,0.546875,
1756.21875,0.546875,
1756.765625,0.546875,
1757.296875,0.53125,
1757.8125,0.515625,
1758.34375,0.53125,
1770.90625,0.578125,
1799.203125,0.5625,
1799.75,0.546875,
1800.3125,0.5625,
1800.84375,0.53125,
1801.375,0.53125,
1801.921875,0.546875,
1802.453125,0.53125,
1802.984375,0.53125,
1803.546875,0.5625,
