,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-06-24 00:06:58.750,4.159273000000001,1.5,0.6108387383973621,0.3139640000000008,0.25,1.5,1656029219.0,0.4709460000000012
2022-06-24 00:07:03.250,3.931169,1.625,0.5099903561235877,0.1537790000000001,0.75,1.875,1656029224.0,0.2883356250000002
2022-06-24 00:07:07.250,4.106732,1.25,0.7802771243545799,0.35112699999999997,0.5,1.625,1656029227.75,0.570581375
2022-06-24 00:07:13.250,4.141332,1.75,0.43610487881887394,0.16531100000000043,0.125,1.625,1656029233.375,0.2686303750000007
2022-06-24 00:07:17.500,3.8312129999999995,1.25,0.5077174743686257,0.10636399999999968,0.5,1.75,1656029238.0,0.18613699999999944
2022-06-24 00:07:26.625,5.2171285,1.5,1.3574836899349378,0.7989955000000002,2.125,3.375,1656029248.75,2.6966098125000006
2022-06-24 00:07:34.750,6.391095,1.5,1.610923221134577,0.7859020000000001,1.375,2.75,1656029256.125,2.1612305000000003
2022-06-24 00:07:39.375,6.5442325,1.375,1.4232919897550218,0.6741904999999999,0.625,1.875,1656029260.0,1.2641071874999998
2022-06-24 00:07:43.250,5.959746,1.25,0.709667465124113,0.2652669999999997,0.625,1.75,1656029263.875,0.46421724999999947
2022-06-24 00:07:48.125,5.865557,1.5,1.1175008437811371,0.5986760000000002,,,1656029269.5,
2022-06-24 00:07:50.875,6.0635465,1.375,0.5660765839514212,0.2601414999999996,1.125,2.375,1656029272.0,0.617836062499999
2022-06-24 00:07:53.625,6.458373,1.25,1.0184300730038984,0.26860000000000017,0.375,1.625,1656029274.0,0.4364750000000003
2022-06-24 00:08:09.500,7.262671000000001,1.625,1.1415675108052312,0.7126720000000013,,,1656029293.0,
2022-06-24 00:08:14.250,7.934655,1.25,1.401616581054121,0.6630139999999995,0.625,1.75,1656029294.875,1.1602744999999992
2022-06-24 00:08:29.250,9.075747999999999,1.0,1.1027933243167922,0.048599999999998644,0.625,1.625,1656029309.875,0.0789749999999978
2022-06-24 00:08:40.875,10.673976,1.5,1.026542283456834,0.4967585000000003,,,1656029322.25,
2022-06-24 00:08:59.000,11.264741,1.0,1.937347674475106,0.657585000000001,2.125,3.0,1656029341.125,1.972755000000003
2022-06-24 00:09:04.375,11.110904000000001,2.25,0.5156453474514251,0.3760570000000012,0.25,2.25,1656029344.625,0.8461282500000027
2022-06-24 00:09:09.125,10.864277,1.5,0.5800902360302018,0.26470149999999926,0.25,1.5,1656029349.375,0.3970522499999989
2022-06-24 00:09:49.000,13.458104999999998,1.5,1.5967667399731909,1.0009949999999979,0.5,1.625,1656029389.5,1.6266168749999965
2022-06-24 00:09:58.875,17.834220000000002,1.5,1.4396007680732055,0.36748899999999907,0.5,1.75,1656029399.375,0.6431057499999984
2022-06-24 00:10:04.875,16.7442265,1.0,0.7594062757735287,0.09162650000000028,0.375,1.375,1656029405.25,0.12598643750000038
2022-06-24 00:10:13.000,18.562641,2.75,0.8079826051132102,1.2836469999999984,,,1656029413.5,
2022-06-24 00:10:21.125,18.025161,1.0,0.6569833027579364,0.03331850000000358,0.125,1.125,1656029421.25,0.03748331250000403
2022-06-24 00:10:27.000,18.234043,1.125,0.5727409833750698,0.17620349999999974,0.125,0.375,1656029427.125,0.0660763124999999
2022-06-24 00:10:41.625,18.7809095,1.0,1.6880569746436436,0.17753000000000085,0.25,1.125,1656029441.875,0.19972125000000096
2022-06-24 00:10:46.500,18.151283,1.25,1.1818255945382532,0.3375659999999989,0.25,1.375,1656029446.75,0.4641532499999985
2022-06-24 00:11:46.125,12.562833000000001,1.125,1.330760764980809,0.309037,0.375,1.375,1656029506.5,0.424925875
2022-06-24 00:11:54.625,13.152815,3.25,1.1727794786689572,1.9137035000000004,0.5,2.625,1656029515.125,5.023471687500001
2022-06-24 00:11:57.750,13.352431,1.875,1.5046471535403327,0.48246149999999943,0.125,2.0,1656029517.875,0.9649229999999989
2022-06-24 00:12:10.625,10.8245505,1.375,0.6033529278060854,0.15057450000000117,0.25,1.5,1656029530.875,0.22586175000000175
2022-06-24 00:12:23.875,10.326510500000001,2.25,0.625810053504182,0.6447150000000015,0.875,2.125,1656029544.75,1.3700193750000031
2022-06-24 00:12:57.500,6.309591999999999,2.875,0.48886247084509904,0.8088399999999991,1.0,2.75,1656029578.5,2.2243099999999973
2022-06-24 00:13:15.875,4.7421665,2.75,0.38408757069763766,0.3408755000000001,,,1656029597.0,
2022-06-24 00:13:31.375,7.283053499999999,4.0,0.25182599066346256,0.9965279999999996,,,1656029614.75,
2022-06-24 00:13:37.375,7.6509605,2.625,0.6197319787201323,0.7940004999999992,,,1656029620.625,
2022-06-24 00:13:41.875,7.6219725,1.25,0.8041197751868694,0.15106049999999982,0.125,1.25,1656029622.0,0.18882562499999977
2022-06-24 00:13:58.000,6.930005,1.5,0.564381855435883,0.31593099999999996,0.75,2.0,1656029638.75,0.6318619999999999
2022-06-24 00:14:14.625,7.0555900000000005,2.375,0.8251326842483095,0.705502000000001,,,1656029657.25,
2022-06-24 00:14:18.250,7.113257000000001,1.0,0.489864310605725,0.10380000000000056,0.125,1.125,1656029658.375,0.11677500000000063
2022-06-24 00:14:28.875,10.039457500000001,3.125,0.5854235027363615,0.7522645000000026,1.125,3.0,1656029670.0,2.2567935000000077
2022-06-24 00:14:33.125,9.8952905,1.75,0.7864804786198079,0.34676949999999884,,,1656029675.625,
2022-06-24 00:14:38.000,10.290628,2.375,0.5641517676235566,0.43442250000000016,0.875,2.125,1656029678.875,0.9231478125000003
2022-06-24 00:14:43.875,9.891446,2.125,0.20520925821264768,0.10444099999999956,0.125,2.125,1656029684.0,0.22193712499999907
2022-06-24 00:14:49.125,9.906824,1.0,0.5526686299975125,0.08585949999999976,0.125,1.125,1656029689.25,0.09659193749999972
2022-06-24 00:15:26.875,6.9697305,2.75,0.1664441564575938,0.26206399999999963,,,1656029728.625,
2022-06-24 00:15:31.375,7.1971945,2.75,0.22358671973989175,0.28641250000000085,,,1656029733.25,
2022-06-24 00:15:37.750,7.206805,2.125,0.04266886475263476,0.02947350000000082,0.25,2.25,1656029738.0,0.06631537500000184
2022-06-24 00:15:52.250,7.69325,1.5,0.5721181157236259,0.3690679999999995,1.5,2.75,1656029753.75,1.0149369999999986
2022-06-24 00:16:02.750,7.802175999999999,2.75,0.5577431074440469,0.4113559999999996,1.625,3.0,1656029764.375,1.2340679999999988
2022-06-24 00:16:08.125,7.681076,1.125,0.47190404736662117,0.1595450000000005,0.5,1.5,1656029768.625,0.23931750000000074
2022-06-24 00:16:22.875,7.4081195,2.25,0.5388646623398685,0.4094350000000002,2.125,3.375,1656029785.0,1.3818431250000007
2022-06-24 00:16:28.875,7.088909000000001,2.0,0.4605965422759368,0.3562535000000011,2.375,3.625,1656029791.25,1.291418937500004
2022-06-24 00:16:35.625,7.024193499999999,1.5,0.4612152817745212,0.29794499999999857,2.375,3.625,1656029798.0,1.0800506249999948
2022-06-24 00:16:47.000,7.297791,2.25,0.4454519190602113,0.7349769999999998,2.75,4.5,1656029809.75,3.307396499999999
2022-06-24 00:16:55.000,6.7954479999999995,1.625,0.10313382715725794,0.06471450000000001,0.5,1.875,1656029815.5,0.12133968750000002
2022-06-24 00:17:00.875,7.2362795,3.125,0.3713956867047301,0.5625724999999999,1.375,3.5,1656029822.25,1.9690037499999997
2022-06-24 00:17:05.000,7.4228559999999995,1.75,0.758050296752053,0.555644,,,1656029828.75,
2022-06-24 00:17:12.750,7.361345,1.5,0.297292344807758,0.1589039999999997,2.375,3.625,1656029835.125,0.576026999999999
2022-06-24 00:17:17.750,7.2537,1.125,0.17806378120066313,0.045492499999999936,0.25,1.25,1656029838.0,0.05686562499999992
2022-06-24 00:17:23.625,7.2005185,1.625,0.054461292903695835,0.02498850000000008,0.5,1.5,1656029844.125,0.03748275000000012
2022-06-24 00:17:28.875,7.672104999999999,1.25,0.6019147695114597,0.20055199999999918,0.625,1.75,1656029849.5,0.35096599999999856
2022-06-24 00:17:33.250,7.728336,1.125,1.034179780547582,0.28177249999999976,0.75,1.75,1656029854.0,0.4931018749999996
2022-06-24 00:17:43.500,7.385694,1.375,0.2607831903353599,0.11405249999999967,1.0,2.125,1656029864.5,0.2423615624999993
2022-06-24 00:17:54.750,6.933849,1.125,0.059240810110765096,0.020504000000000744,0.25,1.25,1656029875.0,0.02563000000000093
2022-06-24 00:18:13.125,7.0792975,3.625,0.4497922625737516,0.6689805,,,1656029894.5,
2022-06-24 00:18:20.000,7.552287,2.75,0.3811201520758942,0.521045,2.375,4.0,1656029902.375,2.08418
2022-06-24 00:18:25.875,8.0519105,1.375,1.3832204773302905,0.8097434999999997,1.375,2.5,1656029907.25,2.0243587499999993
2022-06-24 00:18:31.375,8.0820255,1.75,0.779998365014734,0.5713875000000002,2.125,3.5,1656029913.5,1.9998562500000006
2022-06-24 00:18:38.000,8.431257,1.75,1.1614724466756599,0.7951880000000005,1.0,2.25,1656029919.0,1.789173000000001
2022-06-24 00:18:47.125,8.021155499999999,1.5,0.8977310946252288,0.5694654999999997,0.875,2.125,1656029928.0,1.2101141874999994
2022-06-24 00:18:50.000,7.821884,1.125,0.43272010644875536,0.12686649999999933,0.375,1.375,1656029930.375,0.17444143749999907
2022-06-24 00:19:00.625,7.590731,1.5,0.6920317747843328,0.45172349999999994,1.0,2.125,1656029941.625,0.9599124374999999
2022-06-24 00:19:07.750,7.0461,1.25,0.08541915950414136,0.030756000000000228,0.375,1.5,1656029948.125,0.04613400000000034
2022-06-24 00:19:26.750,6.859522999999999,1.875,0.3857874726434787,0.3504864999999988,1.875,3.25,1656029968.625,1.1390811249999961
2022-06-24 00:19:34.750,7.220901,1.75,0.19972976186502223,0.08714099999999902,,,1656029975.75,
2022-06-24 00:19:37.500,8.224271,1.75,1.2149490585491876,0.9444210000000002,1.5,2.875,1656029979.0,2.7152103750000007
2022-06-24 00:19:41.875,7.670028,1.125,0.14463208052418963,0.03523999999999994,0.5,1.5,1656029982.375,0.05285999999999991
2022-06-24 00:19:59.375,7.2806120000000005,2.0,0.3595100192423928,0.24668650000000092,2.0,3.25,1656030001.375,0.801731125000003
2022-06-24 00:20:17.125,7.500386499999999,1.375,0.1893207456649364,0.0916264999999985,0.75,2.0,1656030017.875,0.183252999999997
2022-06-24 00:20:21.750,8.255027,1.875,1.1322604762065964,0.9193114999999992,1.625,2.875,1656030023.375,2.6430205624999976
2022-06-24 00:20:28.500,7.579683999999999,1.125,0.17213963765583884,0.05125999999999831,0.375,1.375,1656030028.875,0.07048249999999767
2022-06-24 00:20:30.875,8.137771,1.375,0.8341329511377253,0.47350900000000085,1.0,2.125,1656030031.875,1.0062066250000017
2022-06-24 00:20:37.875,7.5732765,1.625,0.14062937467296166,0.07817050000000059,0.625,2.0,1656030038.5,0.15634100000000117
2022-06-24 00:20:42.625,8.706135499999998,1.625,1.6143169039931138,1.1431104999999988,1.125,2.375,1656030043.75,2.714887437499997
2022-06-24 00:20:57.500,7.85728,2.875,0.4598460791011476,0.5593680000000001,2.375,3.875,1656030059.875,2.1675510000000004
2022-06-24 00:21:08.000,7.95644,2.5,0.46437097319764575,0.47847999999999935,1.25,2.625,1656030069.25,1.2560099999999983
2022-06-24 00:21:12.000,8.079463,1.25,0.641060713275202,0.2819270000000005,0.75,1.875,1656030072.75,0.5286131250000009
2022-06-24 00:21:17.000,7.967974000000001,1.375,0.5700293232754134,0.3120420000000008,0.75,1.875,1656030077.75,0.5850787500000015
2022-06-24 00:21:30.000,8.907873,1.0,1.0999817520263662,0.2151929999999993,0.25,1.25,1656030090.25,0.2689912499999991
2022-06-24 00:21:39.500,8.395375,2.875,1.2773571267745183,1.1653819999999993,1.625,3.0,1656030101.125,3.4961459999999978
2022-06-24 00:22:01.125,7.715035,1.625,0.435057918780295,0.30114900000000056,1.125,2.5,1656030122.25,0.7528725000000014
2022-06-24 00:22:08.125,7.9436255,3.125,0.3538377771728207,0.4079984999999988,,,1656030130.125,
2022-06-24 00:22:11.500,8.012825999999999,1.375,0.1373639251812122,0.06407449999999848,0.5,1.625,1656030132.0,0.10412106249999753
2022-06-24 00:24:22.000,3.130919,2.375,0.6197132766492679,0.6608620000000003,0.875,3.0,1656030262.875,1.9825860000000008
2022-06-24 00:24:37.500,4.372458,1.125,1.0687014853061996,0.4970340000000002,0.125,1.125,1656030277.625,0.5591632500000002
2022-06-24 00:24:43.000,4.877363,1.375,1.2854166407094567,0.7104010000000001,1.25,2.375,1656030284.25,1.687202375
2022-06-24 00:24:48.000,4.759467,1.25,0.7270799622182125,0.3190900000000001,1.25,2.375,1656030289.25,0.7578387500000002
2022-06-24 00:24:54.250,5.015294,2.625,0.4496726836650424,0.5108430000000004,0.75,2.875,1656030295.0,1.468673625000001
2022-06-24 00:24:58.750,4.749215,2.25,0.708692568406228,0.8167650000000006,3.625,5.5,1656030302.375,4.492207500000004
2022-06-24 00:25:13.875,5.7089935,2.625,0.38781055070645465,1.0059125,,,1656030315.0,
2022-06-24 00:25:27.500,4.988383,1.375,0.382717278211274,0.14737100000000058,0.375,1.625,1656030327.875,0.23947787500000095
2022-06-24 00:25:34.375,4.596076999999999,1.625,0.323101048875877,0.19158199999999947,0.875,2.125,1656030335.25,0.4071117499999989
2022-06-24 00:25:51.000,4.906368,3.625,1.0892876960468243,1.3134739999999994,,,1656030354.875,
2022-06-24 00:25:58.000,4.994791,1.5,0.5803247734898704,0.3216530000000004,1.0,2.25,1656030359.0,0.7237192500000009
2022-06-24 00:26:14.375,5.6602975,2.0,0.8175663670053837,0.4835365000000005,0.375,1.625,1656030374.75,0.7857468125000008
2022-06-24 00:26:53.125,9.2269635,1.375,1.3706639052862357,0.6137355000000007,0.625,1.875,1656030413.75,1.1507540625000012
2022-06-24 00:27:03.125,9.740103000000001,2.0,1.071924658241329,0.8386370000000003,1.5,2.75,1656030424.625,2.306251750000001
2022-06-24 00:27:29.875,14.263557500000001,1.375,1.0883862185564084,0.48892550000000057,0.375,1.375,1656030450.25,0.6722725625000008
2022-06-24 00:27:37.000,15.873876000000001,2.625,1.2029503758597002,2.5026294999999994,,,1656030458.25,
2022-06-24 00:27:40.125,16.5321405,1.875,0.7775208693314539,0.5800945000000013,0.375,1.5,1656030460.5,0.8701417500000019
2022-06-24 00:27:56.625,14.2161425,1.125,0.15138111098900708,0.19670849999999973,0.25,1.375,1656030476.875,0.27047418749999963
2022-06-24 00:28:47.500,14.341087,1.0,2.785225644387353,0.21789000000000058,0.25,1.25,1656030527.75,0.27236250000000073
2022-06-24 00:28:56.625,18.244295,1.375,1.5590965082125479,0.7948629999999994,0.625,1.75,1656030537.25,1.391010249999999
2022-06-24 00:29:46.875,20.364434499999998,2.0,0.966621764534807,0.7124119999999969,0.5,2.0,1656030587.375,1.4248239999999939
2022-06-24 00:30:37.000,17.033260000000002,2.75,0.5384356952692144,0.5865610000000032,,,1656030637.875,
2022-06-24 00:31:03.500,14.852903,1.0,3.2203995094614157,0.22795699999999997,0.125,1.125,1656030663.625,0.25645162499999996
2022-06-24 00:31:17.625,7.658495,1.625,1.9527321219776397,0.5728349999999995,0.125,1.25,1656030677.75,0.7160437499999994
2022-06-24 00:31:24.500,16.916334,4.0,2.0044229729023186,6.304051999999999,2.375,4.875,1656030686.875,30.73225349999999
2022-06-24 00:31:46.500,7.419532000000001,1.5,0.7962500788645244,0.4043530000000022,0.875,2.125,1656030707.375,0.8592501250000046
2022-06-24 00:31:59.250,0.334804,1.0,1.835748041926422,0.31429999999999997,0.125,1.125,1656030719.375,0.35358749999999994
2022-06-24 00:32:05.500,0.9397639999999999,2.25,0.5994668815962321,0.14747,0.125,2.25,1656030725.625,0.3318075
2022-06-24 00:32:12.000,2.507046,1.625,1.455501329647035,1.1579465,0.25,1.375,1656030732.25,1.5921764375
2022-06-24 00:32:37.750,2.900065,1.625,0.2744506842532637,0.02010750000000039,0.125,1.75,1656030757.875,0.03518812500000068
2022-06-24 00:33:05.625,2.3231525,1.375,0.2377557416392051,0.055744499999999864,0.5,0.625,1656030786.125,0.034840312499999915
2022-06-24 00:33:08.500,2.200945,1.0,2.691013286284784,0.589782,0.75,1.625,1656030789.25,0.95839575
2022-06-24 00:33:14.375,2.9404325,2.0,2.3644984387825083,2.021474,,,1656030795.0,
2022-06-24 00:33:39.000,2.116193,1.875,2.4032282096905897,1.7663475,3.125,4.625,1656030822.125,8.1693571875
2022-06-24 00:33:52.750,2.267408,1.75,2.215289920593576,1.442131,2.75,4.125,1656030835.5,5.948790375000001
2022-06-24 00:34:41.625,5.8166385,2.5,0.7141574710771295,0.6590989999999994,,,1656030885.5,
2022-06-24 00:34:51.875,6.860804,2.0,1.545161417303568,1.2351069999999993,3.75,5.125,1656030895.625,6.329923374999996
2022-06-24 00:35:19.250,7.046619000000001,3.5,0.288657423570136,0.5068720000000004,,,1656030920.875,
2022-06-24 00:35:28.000,6.856274000000001,1.5,0.5321191862266019,0.32934100000000033,1.25,2.375,1656030929.25,0.7821848750000008
2022-06-24 00:35:48.375,3.6223305000000003,2.875,2.1417246691648124,3.6082345000000005,0.875,3.0,1656030949.25,10.824703500000002
2022-06-24 00:35:55.375,4.572775999999999,2.625,1.67327700038647,2.9616129999999994,,,1656030955.75,
2022-06-24 00:36:09.000,5.597505,1.375,0.2776189741654065,0.05510400000000004,0.125,1.5,1656030969.125,0.08265600000000006
2022-06-24 00:36:11.500,6.181443,1.25,2.986236156107843,0.5933250000000001,1.0,2.125,1656030972.5,1.2608156250000002
2022-06-24 00:36:26.000,5.3638580000000005,3.625,0.24619925452734037,0.4273750000000014,,,1656030988.75,
2022-06-24 00:36:30.125,5.5391965,1.375,0.5751628845168497,0.21250150000000012,0.25,1.5,1656030990.375,0.3187522500000002
2022-06-24 00:37:25.375,8.8232955,3.625,0.3349330555641785,1.4742455000000003,3.25,5.625,1656031048.625,8.292630937500002
2022-06-24 00:37:43.750,9.060369999999999,3.75,0.4210069415982929,0.6656610000000001,,,1656031067.25,
2022-06-24 00:37:49.875,9.071903500000001,2.625,0.04380975296351153,0.13199250000000085,1.5,3.75,1656031071.375,0.49497187500000317
2022-06-24 00:37:59.500,9.364082000000002,3.75,0.21416604066138234,0.38188200000000094,,,1656031082.25,
2022-06-24 00:38:04.125,9.335889,1.875,0.042419278972118946,0.039725000000000676,1.5,3.0,1656031085.625,0.11917500000000203
2022-06-24 00:38:22.500,9.351268,2.875,0.01469218538647965,0.035882499999999595,,,1656031106.375,
2022-06-24 00:40:08.875,8.4376645,1.0,0.43085648393227416,0.11148950000000113,1.0,1.875,1656031209.875,0.20904281250000212
2022-06-24 00:43:59.500,4.992643,2.0,0.018854951003447695,0.02306600000000092,0.75,2.5,1656031440.25,0.0576650000000023
2022-06-24 01:01:16.250,2.557024,2.0,2.3194361030404194,2.5365200000000003,,,1656032477.25,
2022-06-24 01:18:43.000,2.0612630000000003,1.375,0.2716615071768089,0.12750800000000018,0.25,1.375,1656033523.25,0.17532350000000024
2022-06-24 01:33:36.625,0.28192700000000004,1.875,0.06736269970688635,0.03972600000000001,,,1656034417.5,
2022-06-24 02:16:05.750,0.726869,1.25,0.5933312766090619,0.200179,0.625,1.75,1656036966.375,0.35031325
2022-06-24 02:16:36.625,0.38150850000000003,1.625,0.1802440063909967,0.024988500000000025,0.125,1.25,1656036996.75,0.03123562500000003
2022-06-24 02:16:39.125,0.41354599999999997,1.25,0.11022312415540458,0.05318149999999999,2.125,3.125,1656037001.25,0.16619218749999998
2022-06-24 02:27:11.375,0.3731795,1.375,0.11301262614704255,0.05766749999999998,2.0,3.125,1656037633.375,0.18021093749999995
2022-06-24 02:48:29.000,0.468009,1.0,0.21177596209404825,0.04613299999999998,0.5,1.5,1656038909.5,0.06919949999999997
2022-06-24 02:51:23.625,0.3722715,1.25,0.22991517780836856,0.11084849999999996,0.375,1.5,1656039084.0,0.16627274999999994
2022-06-24 02:53:02.750,0.257579,1.5,0.2817161274320412,0.037164,0.125,1.375,1656039182.875,0.05110050000000001
2022-06-24 02:53:24.125,0.173641,1.75,0.17272655470253362,0.136478,0.625,2.125,1656039204.75,0.29001574999999996
2022-06-24 02:53:28.125,0.2345115,1.5,0.407069907868841,0.21785200000000002,0.25,1.375,1656039208.375,0.29954650000000005
2022-06-24 02:55:08.625,0.3879165,1.125,0.15883100959698737,0.0762485,0.375,1.5,1656039309.0,0.11437275
2022-06-24 02:55:24.250,0.26169000000000003,1.0,0.27354056168105356,0.06279300000000004,0.25,1.25,1656039324.5,0.07849125000000005
2022-06-24 02:55:36.000,0.35881599999999997,1.75,0.08727008429841021,0.06022999999999995,0.25,1.625,1656039336.25,0.09787374999999993
2022-06-24 02:56:13.875,0.34087500000000004,1.25,0.1714442947713355,0.07240400000000002,0.625,1.75,1656039374.5,0.12670700000000004
2022-06-24 02:56:38.000,0.33703099999999997,2.0,0.05094879926788609,0.058948999999999974,0.125,2.0,1656039398.125,0.11789799999999995
2022-06-24 03:03:03.375,0.537209,1.375,0.053316847148209945,0.021785000000000054,0.625,1.625,1656039784.0,0.03540062500000009
2022-06-24 03:04:25.375,0.8165735000000001,3.0,0.13701503842720353,0.2306680000000001,,,1656039869.25,
2022-06-24 03:04:33.875,0.9844474999999999,1.875,0.08550795338513062,0.044851500000000044,1.0,2.125,1656039874.875,0.0953094375000001
2022-06-24 03:04:49.625,1.2613175,2.125,0.17856397186902306,0.13840050000000015,0.625,2.375,1656039890.25,0.3287011875000003
2022-06-24 03:04:55.500,1.2946360000000001,2.625,0.15519896337344896,0.1979890000000002,2.25,4.25,1656039897.75,0.8414532500000008
2022-06-24 03:05:07.000,1.684307,3.0,0.18541237439716873,0.4012039999999999,,,1656039908.0,
2022-06-24 03:05:32.875,1.2767945,1.125,0.36657540021889545,0.06535550000000012,0.125,1.25,1656039933.0,0.08169437500000015
2022-06-24 03:05:37.750,1.4126319999999999,2.125,0.10332512061048149,0.039085499999999884,0.125,2.0,1656039937.875,0.07817099999999977
2022-06-24 03:05:45.250,1.579225,1.625,0.30317011576195974,0.19158199999999992,,,1656039947.875,
2022-06-24 03:05:50.250,1.829115,2.375,0.09437073247381811,0.16082700000000005,0.625,2.75,1656039950.875,0.44227425000000015
2022-06-24 03:06:11.250,1.292073,1.125,0.10669598067106989,0.044211,0.25,0.5,1656039971.5,0.0221055
2022-06-24 03:06:59.250,2.56215,2.5,0.5835658104213124,0.6867019999999999,0.875,2.5,1656040020.125,1.7167549999999998
2022-06-24 03:07:08.875,1.7216695,2.5,0.4861057017954149,0.5064850000000001,0.125,2.25,1656040029.0,1.13959125
2022-06-24 03:07:25.000,1.8818549999999998,1.25,0.24444505719676357,0.05382199999999959,0.25,1.375,1656040045.25,0.07400524999999944
2022-06-24 03:07:38.250,2.967984,0.875,0.30463060561885413,0.0636779999999999,0.375,1.125,1656040058.625,0.07163774999999989
2022-06-24 03:07:53.750,2.6416020000000002,1.75,0.14858421665975996,0.10892700000000044,0.75,2.125,1656040074.5,0.23146987500000094
2022-06-24 03:08:00.500,2.894054,4.0,0.10782333266749333,0.30499300000000007,3.75,6.875,1656040084.25,2.0968268750000005
2022-06-24 03:08:06.750,2.759498,1.5,0.07468241765964123,0.058948,1.375,2.375,1656040088.125,0.1400015
2022-06-24 03:08:13.500,2.5647130000000002,0.875,0.4698722859606086,0.02306700000000017,0.125,1.0,1656040093.625,0.02306700000000017
2022-06-24 03:08:26.625,0.124304,1.375,0.25263077503931286,0.087141,0.625,1.875,1656040107.25,0.163389375
2022-06-24 03:08:52.875,0.096111,3.0,0.053422532006125456,0.0621515,0.375,1.75,1656040133.25,0.10876512499999999
2022-06-24 03:09:20.250,0.080734,1.625,0.0944887355732642,0.0365225,0.25,1.25,1656040160.5,0.045653125
2022-06-24 03:09:56.750,0.334468,3.5,0.06295451847688005,0.26142299999999996,1.0,3.25,1656040197.75,0.8496247499999998
2022-06-24 03:10:30.250,0.298586,1.5,0.1941546014381248,0.089704,0.25,1.25,1656040230.5,0.11213000000000001
2022-06-24 03:10:41.125,0.1505745,1.5,0.5737972449779931,0.028833499999999998,0.25,1.375,1656040241.375,0.039646062499999996
2022-06-24 03:10:44.250,0.45135,2.25,0.4016265322459316,0.271942,0.125,2.0,1656040244.375,0.543884
2022-06-24 03:11:07.875,0.6067834999999999,4.0,0.05233016110345279,0.1877379999999999,0.875,3.75,1656040268.75,0.7040174999999996
2022-06-24 03:11:28.625,0.8839205000000001,2.25,0.34114221086892194,0.20793700000000015,0.125,2.0,1656040288.75,0.4158740000000003
2022-06-24 03:11:34.250,1.3241100000000001,2.375,0.043169464466023655,0.05574400000000024,0.375,2.125,1656040294.625,0.1184560000000005
2022-06-24 03:12:56.875,0.5506645,1.625,0.5426435072545575,0.3533155,,,1656040377.25,
2022-06-24 03:14:56.500,3.3199,1.75,2.0960271403853596,1.7087370000000002,0.5,1.875,1656040497.0,3.2038818750000004
2022-06-24 03:15:11.000,2.989769,1.125,0.2330181536786462,0.06727749999999988,0.25,1.25,1656040511.25,0.08409687499999985
2022-06-24 03:15:19.250,2.737317,2.75,0.04692248963091927,0.10251900000000003,3.375,5.5,1656040522.625,0.5638545000000001
2022-06-24 03:15:29.750,2.711687,1.875,0.0638514656578586,0.044852000000000114,1.25,2.75,1656040531.0,0.12334300000000031
2022-06-24 03:15:34.750,2.70528,1.5,0.0563432492774254,0.029474,0.875,2.125,1656040535.625,0.06263225
