,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-09-01 01:12:22.500,6.3249699999999995,1.875,0.1002627864592256,0.07752449999999911,0.875,2.25,1661994743.375,0.174430124999998
2022-09-01 01:12:39.125,6.515900500000001,1.5,0.054280814405117894,0.02242500000000014,0.75,1.625,1661994759.875,0.036440625000000226
2022-09-01 01:12:42.375,6.517822499999999,1.375,0.397000281536549,0.2184804999999992,0.375,1.625,1661994762.75,0.3550308124999987
2022-09-01 01:12:46.625,6.301905,1.625,0.28456532965888215,0.08201000000000036,0.375,1.875,1661994767.0,0.15376875000000068
2022-09-01 01:13:01.250,5.896115,2.375,0.3425948904155618,0.4360285000000008,,,1661994783.0,
2022-09-01 01:13:04.375,5.8653615,1.375,0.4033833579087158,0.08969949999999915,0.5,1.875,1661994784.875,0.16818656249999842
2022-09-01 01:13:14.125,6.0530875,1.875,0.3683277317482947,0.24923349999999989,0.75,2.0,1661994794.875,0.49846699999999977
2022-09-01 01:13:30.375,6.1728995,2.375,0.4085653618889751,0.5590444999999997,,,1661994810.5,
2022-09-01 01:13:52.125,8.5367305,4.0,0.39870807851522727,1.0452500000000011,,,1661994832.5,
2022-09-01 01:14:03.875,10.0868655,1.75,0.7176940277935131,0.5095860000000005,,,1661994844.75,
2022-09-01 01:14:09.500,10.560162,1.625,0.5688775289733314,0.3912860000000009,,,1661994850.25,
2022-09-01 01:14:16.125,11.187799000000002,1.5,0.5034665849529176,0.15376950000000278,,,1661994858.0,
2022-09-01 01:14:24.250,11.902329,0.875,0.4754636182689751,0.07688450000000024,0.5,1.375,1661994864.75,0.10571618750000034
2022-09-01 01:14:29.875,12.140630999999999,1.375,0.7158813379171818,0.2959649999999989,0.625,1.75,1661994870.5,0.5179387499999981
2022-09-01 01:14:47.250,13.111259,2.5,0.6688371035171912,0.5979270000000003,,,1661994890.375,
