TTO,IBI,TIME
2681.578125,0.734375,
2682.328125,0.75,
2683.046875,0.71875,
2683.765625,0.71875,
2684.484375,0.71875,
2685.234375,0.75,
2685.984375,0.75,
2686.75,0.765625,
2687.421875,0.671875,
2688.125,0.703125,
2688.796875,0.671875,
2689.46875,0.671875,
2690.140625,0.671875,
2690.8125,0.671875,
2691.5,0.6875,
2692.21875,0.71875,
2692.921875,0.703125,
2693.671875,0.75,
2694.421875,0.75,
2695.109375,0.6875,
2695.828125,0.71875,
2696.578125,0.75,
2697.296875,0.71875,
2698.03125,0.734375,
2698.78125,0.75,
2699.5,0.71875,
2700.21875,0.71875,
2700.953125,0.734375,
2701.65625,0.703125,
2806.5,0.734375,
2807.265625,0.765625,
2808.03125,0.765625,
2808.8125,0.78125,
2809.609375,0.796875,
2810.359375,0.75,
2811.140625,0.78125,
2811.9375,0.796875,
2812.734375,0.796875,
2813.546875,0.8125,
2814.375,0.828125,
2815.15625,0.78125,
2824.328125,0.75,
2824.96875,0.640625,
2825.5625,0.59375,
2837.96875,0.71875,
2838.734375,0.765625,
2839.484375,0.75,
2840.234375,0.75,
2840.96875,0.734375,
2841.6875,0.71875,
2842.421875,0.734375,
2843.125,0.703125,
2843.84375,0.71875,
2844.546875,0.703125,
2845.234375,0.6875,
2845.921875,0.6875,
2846.609375,0.6875,
2847.3125,0.703125,
2848.03125,0.71875,
2848.78125,0.75,
2849.53125,0.75,
2850.265625,0.734375,
2851.015625,0.75,
2851.75,0.734375,
2852.5,0.75,
2853.234375,0.734375,
2853.984375,0.75,
2854.6875,0.703125,
2855.40625,0.71875,
2856.125,0.71875,
2856.859375,0.734375,
2857.5625,0.703125,
2858.25,0.6875,
2858.921875,0.671875,
2859.578125,0.65625,
2860.234375,0.65625,
2860.859375,0.625,
2861.515625,0.65625,
2862.171875,0.65625,
2862.84375,0.671875,
2911.453125,0.703125,
2912.046875,0.59375,
2938.46875,0.515625,
2978.734375,0.84375,
2984.265625,0.71875,
2984.984375,0.71875,
2985.796875,0.8125,
3019.015625,0.8125,
3019.875,0.859375,
3020.703125,0.828125,
3021.546875,0.84375,
3022.390625,0.84375,
3023.1875,0.796875,
3024,0.8125,
3038.75,0.796875,
3039.5625,0.8125,
3040.390625,0.828125,
3041.203125,0.8125,
3041.96875,0.765625,
3042.734375,0.765625,
3043.53125,0.796875,
3052.78125,0.71875,
3053.5,0.71875,
3058.6875,0.75,
3059.453125,0.765625,
3060.1875,0.734375,
3060.921875,0.734375,
3061.671875,0.75,
3062.4375,0.765625,
3063.203125,0.765625,
3063.9375,0.734375,
3064.828125,0.890625,
3065.5,0.671875,
3066.328125,0.828125,
3070.765625,0.75,
3071.515625,0.75,
3072.265625,0.75,
3073,0.734375,
3073.734375,0.734375,
3074.453125,0.71875,
3075.15625,0.703125,
3075.875,0.71875,
3076.578125,0.703125,
3077.3125,0.734375,
3078.03125,0.71875,
3086.578125,0.703125,
3087.3125,0.734375,
3088.046875,0.734375,
3088.796875,0.75,
3089.546875,0.75,
3090.296875,0.75,
3091.0625,0.765625,
3091.796875,0.734375,
3092.53125,0.734375,
3093.234375,0.703125,
3093.921875,0.6875,
3094.609375,0.6875,
3095.296875,0.6875,
3095.984375,0.6875,
3096.6875,0.703125,
3097.359375,0.671875,
3098.0625,0.703125,
3098.78125,0.71875,
3099.546875,0.765625,
3100.265625,0.71875,
3100.96875,0.703125,
3101.625,0.65625,
3102.28125,0.65625,
3102.9375,0.65625,
3103.578125,0.640625,
3104.203125,0.625,
3104.84375,0.640625,
3105.5,0.65625,
3106.171875,0.671875,
3106.859375,0.6875,
3107.53125,0.671875,
3108.21875,0.6875,
3108.921875,0.703125,
3109.59375,0.671875,
3110.265625,0.671875,
3110.9375,0.671875,
3111.59375,0.65625,
3117.3125,0.625,
3117.96875,0.65625,
3118.65625,0.6875,
3119.390625,0.734375,
3120.109375,0.71875,
3120.875,0.765625,
3121.625,0.75,
3122.203125,0.578125,
3132.46875,0.75,
3133.203125,0.734375,
3133.921875,0.71875,
3134.65625,0.734375,
3135.390625,0.734375,
3136.09375,0.703125,
3136.78125,0.6875,
3137.46875,0.6875,
3138.15625,0.6875,
3167.03125,0.765625,
3167.78125,0.75,
3168.5,0.71875,
3169.296875,0.796875,
3170.046875,0.75,
3170.765625,0.71875,
3171.515625,0.75,
3172.25,0.734375,
3172.96875,0.71875,
3173.6875,0.71875,
3174.4375,0.75,
3175.140625,0.703125,
3175.921875,0.78125,
3176.609375,0.6875,
3177.328125,0.71875,
3178.03125,0.703125,
3178.734375,0.703125,
3179.4375,0.703125,
3185.0625,0.640625,
3185.71875,0.65625,
3186.375,0.65625,
3187.09375,0.71875,
3187.71875,0.625,
3188.4375,0.71875,
3189.203125,0.765625,
3190,0.796875,
3190.8125,0.8125,
3191.5625,0.75,
3196.765625,0.71875,
3204.84375,0.75,
3205.625,0.78125,
3220.359375,0.75,
3221.109375,0.75,
3221.828125,0.71875,
3222.546875,0.71875,
3223.265625,0.71875,
3223.96875,0.703125,
3224.703125,0.734375,
3225.453125,0.75,
3226.203125,0.75,
3226.890625,0.6875,
3227.640625,0.75,
3228.375,0.734375,
3229.140625,0.765625,
3229.890625,0.75,
3230.625,0.734375,
3231.40625,0.78125,
3245.015625,0.6875,
3245.671875,0.65625,
3246.390625,0.71875,
3247.09375,0.703125,
3247.75,0.65625,
3248.453125,0.703125,
3249.15625,0.703125,
3249.71875,0.5625,
3253.390625,0.765625,
3254.09375,0.703125,
3254.84375,0.75,
3255.59375,0.75,
3256.375,0.78125,
3257.171875,0.796875,
3257.921875,0.75,
3258.625,0.703125,
3259.390625,0.765625,
3260.125,0.734375,
3260.875,0.75,
3261.5625,0.6875,
3262.265625,0.703125,
3262.984375,0.71875,
3263.671875,0.6875,
3264.34375,0.671875,
3265.03125,0.6875,
3265.75,0.71875,
3266.46875,0.71875,
3267.171875,0.703125,
3267.9375,0.765625,
3268.6875,0.75,
3269.453125,0.765625,
3270.234375,0.78125,
3270.921875,0.6875,
3271.59375,0.671875,
3272.296875,0.703125,
3272.984375,0.6875,
3273.65625,0.671875,
3274.359375,0.703125,
3275.0625,0.703125,
3275.8125,0.75,
3276.546875,0.734375,
3277.328125,0.78125,
3278.125,0.796875,
3278.875,0.75,
3279.609375,0.734375,
3280.375,0.765625,
3281.09375,0.71875,
3281.734375,0.640625,
3282.4375,0.703125,
3283.125,0.6875,
3283.765625,0.640625,
3284.421875,0.65625,
3285.0625,0.640625,
3285.71875,0.65625,
3286.40625,0.6875,
3287.09375,0.6875,
3287.765625,0.671875,
3288.4375,0.671875,
3289.109375,0.671875,
3289.78125,0.671875,
3290.515625,0.734375,
3291.234375,0.71875,
3291.953125,0.71875,
3292.625,0.671875,
3293.34375,0.71875,
3293.984375,0.640625,
3294.65625,0.671875,
3295.265625,0.609375,
3295.921875,0.65625,
3296.4375,0.515625,
3297.15625,0.71875,
3297.796875,0.640625,
3298.46875,0.671875,
3299.203125,0.734375,
3299.9375,0.734375,
3300.703125,0.765625,
3301.515625,0.8125,
3302.359375,0.84375,
3303.25,0.890625,
3304.078125,0.828125,
3304.859375,0.78125,
3305.640625,0.78125,
3306.421875,0.78125,
3307.203125,0.78125,
3308.015625,0.8125,
3308.75,0.734375,
3309.515625,0.765625,
3310.28125,0.765625,
3311.078125,0.796875,
3311.84375,0.765625,
3312.59375,0.75,
3313.296875,0.703125,
3314.0625,0.765625,
3314.8125,0.75,
3315.53125,0.71875,
3580.046875,0.671875,
3580.578125,0.53125,
3668.140625,0.6875,
3679.53125,0.796875,
3687.390625,0.6875,
3688.15625,0.765625,
3688.921875,0.765625,
3689.703125,0.78125,
3690.5,0.796875,
3691.234375,0.734375,
3692.015625,0.78125,
3692.796875,0.78125,
3693.625,0.828125,
3694.453125,0.828125,
3695.21875,0.765625,
3696,0.78125,
3696.78125,0.78125,
3697.5625,0.78125,
3698.328125,0.765625,
3699.046875,0.71875,
3699.78125,0.734375,
3700.53125,0.75,
3701.3125,0.78125,
3702.109375,0.796875,
3702.859375,0.75,
3703.609375,0.75,
3704.375,0.765625,
3705.125,0.75,
3705.890625,0.765625,
3706.59375,0.703125,
3707.296875,0.703125,
3708.046875,0.75,
3708.8125,0.765625,
3709.625,0.8125,
3710.40625,0.78125,
3711.15625,0.75,
3711.90625,0.75,
3712.671875,0.765625,
3713.453125,0.78125,
3714.1875,0.734375,
3714.953125,0.765625,
3715.71875,0.765625,
3716.53125,0.8125,
3717.328125,0.796875,
3718.125,0.796875,
3718.890625,0.765625,
3719.625,0.734375,
3720.421875,0.796875,
3721.203125,0.78125,
3721.96875,0.765625,
3722.703125,0.734375,
3723.4375,0.734375,
3724.1875,0.75,
3724.9375,0.75,
3725.625,0.6875,
3726.328125,0.703125,
3727.03125,0.703125,
3727.71875,0.6875,
3728.453125,0.734375,
3729.140625,0.6875,
3729.8125,0.671875,
3730.515625,0.703125,
3731.203125,0.6875,
3731.890625,0.6875,
3732.515625,0.625,
3733.1875,0.671875,
3733.84375,0.65625,
3734.484375,0.640625,
3735.15625,0.671875,
3735.78125,0.625,
3736.4375,0.65625,
3737.09375,0.65625,
3737.75,0.65625,
3738.375,0.625,
3739,0.625,
3739.65625,0.65625,
3740.25,0.59375,
3740.890625,0.640625,
3741.515625,0.625,
3742.140625,0.625,
3742.78125,0.640625,
3743.453125,0.671875,
3744.09375,0.640625,
3744.765625,0.671875,
3745.421875,0.65625,
3746.109375,0.6875,
3746.8125,0.703125,
3747.515625,0.703125,
3748.1875,0.671875,
3748.890625,0.703125,
3749.59375,0.703125,
3750.3125,0.71875,
3751.046875,0.734375,
3756.140625,0.71875,
3756.859375,0.71875,
3757.609375,0.75,
3758.5,0.890625,
3759.203125,0.703125,
3759.890625,0.6875,
3760.546875,0.65625,
3761.203125,0.65625,
3761.828125,0.625,
3762.453125,0.625,
3763.0625,0.609375,
3763.703125,0.640625,
3764.390625,0.6875,
3765.03125,0.640625,
3765.703125,0.671875,
3766.40625,0.703125,
3767.15625,0.75,
3767.9375,0.78125,
3768.71875,0.78125,
3966.3125,0.78125,
3967.09375,0.78125,
3967.90625,0.8125,
3975.296875,0.6875,
3975.953125,0.65625,
3976.65625,0.703125,
3977.3125,0.65625,
3978,0.6875,
3978.65625,0.65625,
3979.328125,0.671875,
3979.984375,0.65625,
3980.625,0.640625,
3981.28125,0.65625,
3981.96875,0.6875,
4002.109375,0.625,
4002.71875,0.609375,
4010.75,0.71875,
4011.453125,0.703125,
4012.171875,0.71875,
4012.90625,0.734375,
4031.1875,0.703125,
4031.890625,0.703125,
4032.59375,0.703125,
4033.28125,0.6875,
4033.984375,0.703125,
4034.640625,0.65625,
4035.296875,0.65625,
4036,0.703125,
4036.71875,0.71875,
4037.421875,0.703125,
4038.109375,0.6875,
4038.828125,0.71875,
4039.578125,0.75,
4040.328125,0.75,
4041.109375,0.78125,
4041.890625,0.78125,
4042.546875,0.65625,
4047.96875,0.6875,
4058.390625,0.71875,
4059.171875,0.78125,
4059.953125,0.78125,
4060.75,0.796875,
4061.53125,0.78125,
4062.296875,0.765625,
4063.03125,0.734375,
4063.765625,0.734375,
4067.234375,0.703125,
4067.96875,0.734375,
4068.671875,0.703125,
4069.40625,0.734375,
4070.078125,0.671875,
4075.875,0.71875,
4088.46875,0.671875,
4089.109375,0.640625,
4089.75,0.640625,
4090.40625,0.65625,
4091.09375,0.6875,
4091.796875,0.703125,
4092.515625,0.71875,
4093.21875,0.703125,
4101.953125,0.75,
4102.6875,0.734375,
4103.453125,0.765625,
4118.1875,0.796875,
4118.9375,0.75,
4119.703125,0.765625,
4120.453125,0.75,
4121.203125,0.75,
4121.953125,0.75,
4122.625,0.671875,
4123.328125,0.703125,
4124.03125,0.703125,
4129.703125,0.671875,
4130.390625,0.6875,
4131.09375,0.703125,
4131.796875,0.703125,
4132.5,0.703125,
4133.234375,0.734375,
4145.703125,0.75,
4146.453125,0.75,
4192.921875,0.796875,
4198.21875,0.71875,
4199,0.78125,
4199.890625,0.890625,
4218.015625,0.734375,
4218.78125,0.765625,
4219.578125,0.796875,
4220.53125,0.953125,
4221.359375,0.828125,
4222.09375,0.734375,
4222.859375,0.765625,
4223.625,0.765625,
4224.40625,0.78125,
4225.140625,0.734375,
4225.796875,0.65625,
4226.53125,0.734375,
4234.875,0.765625,
4235.5625,0.6875,
4236.34375,0.78125,
4237.015625,0.671875,
4248.109375,0.625,
4249,0.890625,
4249.765625,0.765625,
4250.40625,0.640625,
4251.234375,0.828125,
4251.984375,0.75,
4265.4375,0.734375,
4266.203125,0.765625,
4266.9375,0.734375,
4267.71875,0.78125,
4268.46875,0.75,
4269.265625,0.796875,
4270.09375,0.828125,
4270.90625,0.8125,
4283.78125,0.734375,
4284.515625,0.734375,
4285.25,0.734375,
4286,0.75,
4286.734375,0.734375,
4287.453125,0.71875,
4288.15625,0.703125,
4297.046875,0.984375,
4297.96875,0.921875,
4298.875,0.90625,
4299.75,0.875,
4300.609375,0.859375,
4301.5,0.890625,
4302.375,0.875,
4314.671875,0.796875,
4315.40625,0.734375,
4323.421875,0.734375,
4324.21875,0.796875,
4324.984375,0.765625,
4325.71875,0.734375,
4368.515625,0.828125,
4381.1875,0.78125,
4381.890625,0.703125,
4382.625,0.734375,
4464.53125,0.734375,
4475.625,0.796875,
4476.359375,0.734375,
4477.140625,0.78125,
4477.859375,0.71875,
4478.625,0.765625,
4479.34375,0.71875,
4480.109375,0.765625,
4480.796875,0.6875,
4481.578125,0.78125,
4482.234375,0.65625,
4486.59375,0.734375,
4487.3125,0.71875,
4488.03125,0.71875,
4503.03125,0.75,
4503.75,0.71875,
4504.46875,0.71875,
4505.21875,0.75,
4512.109375,0.75,
4512.78125,0.671875,
4513.59375,0.8125,
4514.359375,0.765625,
4515.125,0.765625,
4515.890625,0.765625,
4516.6875,0.796875,
4517.421875,0.734375,
4518.140625,0.71875,
4518.875,0.734375,
4519.640625,0.765625,
4520.390625,0.75,
4521.125,0.734375,
4521.875,0.75,
4526.21875,0.71875,
4526.953125,0.734375,
4527.6875,0.734375,
4528.390625,0.703125,
4529.140625,0.75,
4529.953125,0.8125,
4530.71875,0.765625,
4531.546875,0.828125,
4532.3125,0.765625,
4533.046875,0.734375,
4533.8125,0.765625,
4534.5625,0.75,
4535.296875,0.734375,
4536.03125,0.734375,
4536.71875,0.6875,
4537.4375,0.71875,
4538.140625,0.703125,
4538.90625,0.765625,
4539.6875,0.78125,
4540.40625,0.71875,
4544.109375,0.71875,
4544.828125,0.71875,
4583.078125,0.640625,
4583.796875,0.71875,
4584.46875,0.671875,
4585.1875,0.71875,
4585.890625,0.703125,
4586.5625,0.671875,
4587.28125,0.71875,
4588.03125,0.75,
4588.734375,0.703125,
4589.390625,0.65625,
4590.171875,0.78125,
4590.921875,0.75,
4591.59375,0.671875,
4592.140625,0.546875,
4599.140625,0.703125,
4599.875,0.734375,
4600.59375,0.71875,
4601.296875,0.703125,
4610.109375,0.71875,
4610.859375,0.75,
4611.609375,0.75,
4612.34375,0.734375,
4613.109375,0.765625,
4613.8125,0.703125,
4614.46875,0.65625,
4615.171875,0.703125,
4615.84375,0.671875,
4616.515625,0.671875,
4617.1875,0.671875,
4617.859375,0.671875,
4618.515625,0.65625,
4619.1875,0.671875,
4619.90625,0.71875,
4620.625,0.71875,
4621.296875,0.671875,
4622.03125,0.734375,
4622.734375,0.703125,
4623.421875,0.6875,
4624.125,0.703125,
4624.96875,0.84375,
4625.609375,0.640625,
4626.265625,0.65625,
4626.9375,0.671875,
4627.59375,0.65625,
4628.25,0.65625,
4628.875,0.625,
4629.515625,0.640625,
4630.1875,0.671875,
4630.890625,0.703125,
4631.609375,0.71875,
4638.953125,0.65625,
4639.59375,0.640625,
4640.25,0.65625,
4640.90625,0.65625,
4641.5625,0.65625,
4642.203125,0.640625,
4642.8125,0.609375,
4643.4375,0.625,
4648.078125,0.78125,
4648.875,0.796875,
4649.703125,0.828125,
4650.515625,0.8125,
4651.265625,0.75,
4651.9375,0.671875,
4652.625,0.6875,
4653.28125,0.65625,
4653.921875,0.640625,
4654.59375,0.671875,
4655.25,0.65625,
4655.921875,0.671875,
4666.359375,0.78125,
4667.171875,0.8125,
4667.9375,0.765625,
4668.765625,0.828125,
4669.5625,0.796875,
4670.296875,0.734375,
4671.0625,0.765625,
4671.765625,0.703125,
4676.765625,0.828125,
4677.53125,0.765625,
4678.28125,0.75,
4679,0.71875,
4679.75,0.75,
4680.484375,0.734375,
4681.15625,0.671875,
4681.84375,0.6875,
4682.546875,0.703125,
4683.4375,0.890625,
4684.234375,0.796875,
4684.953125,0.71875,
4685.75,0.796875,
4686.578125,0.828125,
4687.421875,0.84375,
4688.25,0.828125,
4689.015625,0.765625,
4689.796875,0.78125,
4690.5625,0.765625,
4700.359375,0.765625,
4701.078125,0.71875,
4701.828125,0.75,
4702.578125,0.75,
4703.328125,0.75,
4704.03125,0.703125,
4704.71875,0.6875,
4705.390625,0.671875,
4706.0625,0.671875,
4706.734375,0.671875,
4707.4375,0.703125,
4708.09375,0.65625,
4713.53125,0.8125,
4714.28125,0.75,
4715.078125,0.796875,
4715.921875,0.84375,
4716.71875,0.796875,
4717.5,0.78125,
4718.265625,0.765625,
4719.015625,0.75,
4719.796875,0.78125,
4727.625,0.78125,
4728.4375,0.8125,
4729.265625,0.828125,
4730.109375,0.84375,
4730.953125,0.84375,
4731.71875,0.765625,
4732.40625,0.6875,
4733.265625,0.859375,
4734.0625,0.796875,
4743.53125,0.8125,
4744.34375,0.8125,
4745.171875,0.828125,
4745.96875,0.796875,
4746.734375,0.765625,
4747.46875,0.734375,
4748.265625,0.796875,
4749.046875,0.78125,
4749.84375,0.796875,
4750.578125,0.734375,
4751.3125,0.734375,
4752.078125,0.765625,
4752.890625,0.8125,
4753.671875,0.78125,
4754.421875,0.75,
4755.203125,0.78125,
4755.953125,0.75,
4756.6875,0.734375,
4757.453125,0.765625,
4758.234375,0.78125,
4758.984375,0.75,
4759.703125,0.71875,
4760.484375,0.78125,
4761.25,0.765625,
4762.03125,0.78125,
4762.734375,0.703125,
4763.5,0.765625,
4764.265625,0.765625,
4765.046875,0.78125,
4765.8125,0.765625,
4766.59375,0.78125,
4767.375,0.78125,
4768.15625,0.78125,
4768.875,0.71875,
4769.78125,0.90625,
4770.5625,0.78125,
4771.296875,0.734375,
4772.078125,0.78125,
4772.875,0.796875,
4773.65625,0.78125,
4774.40625,0.75,
4775.171875,0.765625,
4776,0.828125,
4776.78125,0.78125,
4777.59375,0.8125,
4778.328125,0.734375,
4779.09375,0.765625,
4789.765625,0.703125,
4790.484375,0.71875,
4791.265625,0.78125,
4792.046875,0.78125,
4792.859375,0.8125,
4793.671875,0.8125,
4794.453125,0.78125,
4795.296875,0.84375,
4795.96875,0.671875,
4796.71875,0.75,
4797.40625,0.6875,
4798.265625,0.859375,
4798.984375,0.71875,
4799.65625,0.671875,
4800.3125,0.65625,
4800.953125,0.640625,
4801.71875,0.765625,
4806.859375,0.640625,
4807.609375,0.75,
4808.234375,0.625,
4808.984375,0.75,
4809.765625,0.78125,
4810.59375,0.828125,
4811.421875,0.828125,
4812.21875,0.796875,
4813,0.78125,
4813.75,0.75,
4814.34375,0.59375,
4815.1875,0.84375,
4824.625,0.828125,
4825.453125,0.828125,
4826.25,0.796875,
4827.0625,0.8125,
4827.859375,0.796875,
4828.640625,0.78125,
4829.359375,0.71875,
4830.0625,0.703125,
4830.78125,0.71875,
4831.515625,0.734375,
4832.265625,0.75,
4832.96875,0.703125,
4833.75,0.78125,
4834.578125,0.828125,
4835.390625,0.8125,
4836.234375,0.84375,
